Step: 0 | loss: 0.63679 | acc: 0.66051 | precision: 0.00000 | recall: 91.30002 | specificity: 91.30002 | f1_score: 91.30002
Step: 202 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 204 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 206 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 208 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 210 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 212 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 214 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 216 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 218 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 220 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 222 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 224 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 226 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 228 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 230 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 232 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 234 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 236 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 238 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 240 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 242 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 244 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 246 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 248 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 250 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 252 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 254 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 256 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 258 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 260 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 262 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 264 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 266 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 268 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 270 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 272 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 274 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 276 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 278 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 280 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 282 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 284 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 286 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 288 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 290 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 292 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 294 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 296 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 298 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 300 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 302 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 304 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 306 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 308 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 310 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 312 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 314 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 316 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 318 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 320 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 322 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 324 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 326 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 328 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 330 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 332 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 334 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 336 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 338 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 340 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 342 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 344 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 346 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 348 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 350 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 352 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 354 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 356 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 358 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 360 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 362 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 364 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 366 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 368 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 370 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 372 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 374 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 376 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 378 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 380 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 382 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 384 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 386 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 388 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 390 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 392 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 394 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 396 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 398 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
Step: 400 | loss: 1.36382 | acc: 0.90128 | precision: 10.00000 | recall: 0.00000 | specificity: 0.00000 | f1_score: 0.00000
